Transcript,Protein,Num del,Num dup
ENSMMUT00000055576,ENSMMUP00000054523,0,0
ENSMMUT00000008901,ENSMMUP00000008370,0,0
ENSMMUT00000076656,ENSMMUP00000047880,0,0
ENSMMUT00000032264,ENSMMUP00000030187,0,0
ENSMMUT00000069019,ENSMMUP00000044708,0,0
ENSMMUT00000032260,ENSMMUP00000030184,0,0
ENSMMUT00000056192,ENSMMUP00000049606,0,0
ENSMMUT00000000729,ENSMMUP00000000676,0,0
ENSMMUT00000000730,ENSMMUP00000000677,0,0
ENSMMUT00000072022,ENSMMUP00000058843,0,0
ENSMMUT00000009637,ENSMMUP00000009054,0,0
ENSMMUT00000064677,ENSMMUP00000052046,0,0
ENSMMUT00000054562,ENSMMUP00000042151,0,0
ENSMMUT00000062393,ENSMMUP00000049364,0,0
ENSMMUT00000019250,ENSMMUP00000046450,0,0
ENSMMUT00000018077,ENSMMUP00000016924,0,0
ENSMMUT00000046796,ENSMMUP00000039824,0,0
ENSMMUT00000018074,ENSMMUP00000016921,0,0
ENSMMUT00000016035,ENSMMUP00000015028,0,0
ENSMMUT00000075747,ENSMMUP00000045427,0,0
ENSMMUT00000057348,ENSMMUP00000059999,0,0
ENSMMUT00000077465,ENSMMUP00000041794,0,0
ENSMMUT00000020309,ENSMMUP00000019009,0,0
ENSMMUT00000064809,ENSMMUP00000044134,1,0
ENSMMUT00000018264,ENSMMUP00000017096,0,0
ENSMMUT00000018262,ENSMMUP00000017095,0,0
ENSMMUT00000007872,ENSMMUP00000007398,0,0
ENSMMUT00000068098,ENSMMUP00000056582,0,0
ENSMMUT00000017767,ENSMMUP00000016639,0,0
ENSMMUT00000021702,ENSMMUP00000020301,0,0
ENSMMUT00000061122,ENSMMUP00000053688,0,0
ENSMMUT00000028315,ENSMMUP00000026497,0,0
ENSMMUT00000068861,ENSMMUP00000057367,0,0
ENSMMUT00000059521,ENSMMUP00000059075,0,0
ENSMMUT00000003132,ENSMMUP00000002957,0,0
ENSMMUT00000002330,ENSMMUP00000002201,0,0
ENSMMUT00000002327,ENSMMUP00000002198,0,0
ENSMMUT00000022326,ENSMMUP00000020888,0,0
ENSMMUT00000032717,ENSMMUP00000030615,0,0
ENSMMUT00000046763,ENSMMUP00000039792,0,0
ENSMMUT00000057569,ENSMMUP00000042024,0,0
ENSMMUT00000055827,ENSMMUP00000047580,0,0
ENSMMUT00000012747,ENSMMUP00000011954,0,0
ENSMMUT00000046749,ENSMMUP00000039777,0,0
ENSMMUT00000018383,ENSMMUP00000017213,0,0
ENSMMUT00000018376,ENSMMUP00000017206,0,0
ENSMMUT00000012513,ENSMMUP00000011735,0,0
ENSMMUT00000004742,ENSMMUP00000004470,0,0
ENSMMUT00000063739,ENSMMUP00000060647,0,0
ENSMMUT00000018084,ENSMMUP00000016931,0,0
ENSMMUT00000075988,ENSMMUP00000057230,0,0
ENSMMUT00000006920,ENSMMUP00000006509,0,0
ENSMMUT00000056468,ENSMMUP00000043622,0,0
ENSMMUT00000046729,ENSMMUP00000039757,0,0
ENSMMUT00000011218,ENSMMUP00000010517,0,0
ENSMMUT00000011212,ENSMMUP00000010511,0,0
ENSMMUT00000011977,ENSMMUP00000011234,0,0
ENSMMUT00000011970,ENSMMUP00000011228,0,0
ENSMMUT00000011967,ENSMMUP00000011225,0,0
ENSMMUT00000067275,ENSMMUP00000044418,0,0
ENSMMUT00000046712,ENSMMUP00000039742,0,0
ENSMMUT00000013708,ENSMMUP00000058315,0,0
ENSMMUT00000046701,ENSMMUP00000039731,0,0
ENSMMUT00000060059,ENSMMUP00000049200,0,0
ENSMMUT00000046694,ENSMMUP00000039724,0,0
ENSMMUT00000010035,ENSMMUP00000009420,0,0
ENSMMUT00000046689,ENSMMUP00000039719,0,0
ENSMMUT00000008198,ENSMMUP00000007709,0,0
ENSMMUT00000008196,ENSMMUP00000007707,0,0
ENSMMUT00000008193,ENSMMUP00000007704,0,0
ENSMMUT00000008188,ENSMMUP00000007699,0,0
ENSMMUT00000057116,ENSMMUP00000053276,0,0
ENSMMUT00000015665,ENSMMUP00000014673,0,0
ENSMMUT00000069784,ENSMMUP00000054801,0,0
ENSMMUT00000000254,ENSMMUP00000000241,0,0
ENSMMUT00000002940,ENSMMUP00000002777,0,0
ENSMMUT00000000824,ENSMMUP00000000763,0,0
ENSMMUT00000015344,ENSMMUP00000014378,0,0
ENSMMUT00000053379,ENSMMUP00000060357,0,0
ENSMMUT00000010011,ENSMMUP00000009397,0,0
ENSMMUT00000016328,ENSMMUP00000015299,0,0
ENSMMUT00000053595,ENSMMUP00000045850,0,0
ENSMMUT00000029670,ENSMMUP00000027768,1,0
ENSMMUT00000075534,ENSMMUP00000044815,0,0
ENSMMUT00000030297,ENSMMUP00000028350,0,0
ENSMMUT00000046653,ENSMMUP00000039690,0,0
ENSMMUT00000032787,ENSMMUP00000030679,0,0
ENSMMUT00000027719,ENSMMUP00000025928,0,0
ENSMMUT00000017884,ENSMMUP00000016747,0,0
ENSMMUT00000073413,ENSMMUP00000060946,0,0
ENSMMUT00000068695,ENSMMUP00000043402,0,0
ENSMMUT00000009649,ENSMMUP00000009064,0,0
ENSMMUT00000046638,ENSMMUP00000039675,0,0
ENSMMUT00000046628,ENSMMUP00000039665,0,0
ENSMMUT00000014443,ENSMMUP00000013531,0,0
ENSMMUT00000014440,ENSMMUP00000013528,0,0
ENSMMUT00000003346,ENSMMUP00000003158,2,0
ENSMMUT00000048270,ENSMMUP00000041305,0,0
ENSMMUT00000046618,ENSMMUP00000039654,0,0
ENSMMUT00000024633,ENSMMUP00000023055,0,0
ENSMMUT00000024627,ENSMMUP00000023050,0,0
ENSMMUT00000069857,ENSMMUP00000056392,0,0
ENSMMUT00000000995,ENSMMUP00000000933,0,0
ENSMMUT00000046603,ENSMMUP00000039639,0,0
ENSMMUT00000000988,ENSMMUP00000000926,0,0
ENSMMUT00000027191,ENSMMUP00000025436,0,0
ENSMMUT00000027186,ENSMMUP00000025431,0,0
ENSMMUT00000027185,ENSMMUP00000025430,0,0
ENSMMUT00000008508,ENSMMUP00000007996,0,0
ENSMMUT00000020955,ENSMMUP00000019602,0,0
ENSMMUT00000024113,ENSMMUP00000022561,0,0
ENSMMUT00000003805,ENSMMUP00000003596,0,0
ENSMMUT00000056689,ENSMMUP00000045572,0,0
ENSMMUT00000003803,ENSMMUP00000003594,0,0
ENSMMUT00000046578,ENSMMUP00000039613,0,0
ENSMMUT00000003799,ENSMMUP00000003590,0,0
ENSMMUT00000063862,ENSMMUP00000042174,0,0
ENSMMUT00000066917,ENSMMUP00000051775,0,0
ENSMMUT00000028999,ENSMMUP00000027135,0,0
ENSMMUT00000056615,ENSMMUP00000049412,0,0
ENSMMUT00000028997,ENSMMUP00000027133,0,0
ENSMMUT00000029304,ENSMMUP00000027417,0,0
ENSMMUT00000066382,ENSMMUP00000055710,0,0
ENSMMUT00000014165,ENSMMUP00000013267,0,0
ENSMMUT00000046566,ENSMMUP00000039599,0,0
ENSMMUT00000028801,ENSMMUP00000026951,0,0
ENSMMUT00000021321,ENSMMUP00000019940,0,0
ENSMMUT00000023436,ENSMMUP00000021930,0,0
ENSMMUT00000023429,ENSMMUP00000021923,0,0
ENSMMUT00000033487,ENSMMUP00000031341,0,0
ENSMMUT00000039397,ENSMMUP00000032477,0,0
ENSMMUT00000033484,ENSMMUP00000031338,0,0
ENSMMUT00000046548,ENSMMUP00000039582,0,1
ENSMMUT00000059355,ENSMMUP00000053678,0,0
ENSMMUT00000067188,ENSMMUP00000047063,0,0
ENSMMUT00000013647,ENSMMUP00000012787,0,0
ENSMMUT00000074464,ENSMMUP00000056660,0,0
ENSMMUT00000002150,ENSMMUP00000002031,0,0
ENSMMUT00000015983,ENSMMUP00000014978,0,0
ENSMMUT00000015982,ENSMMUP00000014977,0,0
ENSMMUT00000015976,ENSMMUP00000014971,0,0
ENSMMUT00000014909,ENSMMUP00000013968,0,0
ENSMMUT00000072609,ENSMMUP00000043089,0,0
ENSMMUT00000056224,ENSMMUP00000051737,0,0
ENSMMUT00000016236,ENSMMUP00000015217,0,0
ENSMMUT00000027480,ENSMMUP00000025703,0,0
ENSMMUT00000026043,ENSMMUP00000024370,0,0
ENSMMUT00000013735,ENSMMUP00000012870,0,0
ENSMMUT00000057124,ENSMMUP00000052952,0,0
ENSMMUT00000046509,ENSMMUP00000039542,0,0
ENSMMUT00000004043,ENSMMUP00000003817,0,0
ENSMMUT00000002500,ENSMMUP00000002363,0,0
ENSMMUT00000077624,ENSMMUP00000056096,0,0
ENSMMUT00000017143,ENSMMUP00000016055,0,0
ENSMMUT00000019138,ENSMMUP00000017922,0,0
ENSMMUT00000046494,ENSMMUP00000039531,0,0
ENSMMUT00000003677,ENSMMUP00000039526,0,0
ENSMMUT00000017204,ENSMMUP00000016113,0,0
ENSMMUT00000063629,ENSMMUP00000054350,0,0
ENSMMUT00000017200,ENSMMUP00000016109,0,0
ENSMMUT00000059853,ENSMMUP00000059718,0,0
ENSMMUT00000017195,ENSMMUP00000016104,0,0
ENSMMUT00000017190,ENSMMUP00000016099,0,0
ENSMMUT00000059252,ENSMMUP00000046975,0,0
ENSMMUT00000061895,ENSMMUP00000047840,0,0
ENSMMUT00000006546,ENSMMUP00000006157,0,0
ENSMMUT00000006548,ENSMMUP00000006159,0,0
ENSMMUT00000006551,ENSMMUP00000006162,1,0
ENSMMUT00000006556,ENSMMUP00000006166,0,0
ENSMMUT00000071575,ENSMMUP00000048539,0,0
ENSMMUT00000006565,ENSMMUP00000006175,0,0
ENSMMUT00000001508,ENSMMUP00000001419,0,0
ENSMMUT00000045738,ENSMMUP00000038783,0,0
ENSMMUT00000045736,ENSMMUP00000038781,0,0
ENSMMUT00000019227,ENSMMUP00000018008,0,0
ENSMMUT00000020201,ENSMMUP00000018910,0,0
ENSMMUT00000055128,ENSMMUP00000052550,0,0
ENSMMUT00000019488,ENSMMUP00000018249,1,0
ENSMMUT00000045730,ENSMMUP00000038774,0,0
ENSMMUT00000003512,ENSMMUP00000003321,0,0
ENSMMUT00000045721,ENSMMUP00000038765,0,0
ENSMMUT00000011583,ENSMMUP00000010859,0,0
ENSMMUT00000011271,ENSMMUP00000010563,0,0
ENSMMUT00000003581,ENSMMUP00000003385,0,0
ENSMMUT00000045707,ENSMMUP00000038751,0,0
ENSMMUT00000022194,ENSMMUP00000020764,0,0
ENSMMUT00000018980,ENSMMUP00000017776,0,0
ENSMMUT00000022950,ENSMMUP00000021465,0,0
ENSMMUT00000012548,ENSMMUP00000011766,2,0
ENSMMUT00000060382,ENSMMUP00000051767,0,0
ENSMMUT00000045661,ENSMMUP00000038702,0,0
ENSMMUT00000029621,ENSMMUP00000027721,0,0
ENSMMUT00000060454,ENSMMUP00000048861,0,0
ENSMMUT00000056312,ENSMMUP00000057101,0,0
ENSMMUT00000055935,ENSMMUP00000055557,0,0
ENSMMUT00000018324,ENSMMUP00000017155,0,0
ENSMMUT00000012122,ENSMMUP00000011372,0,0
ENSMMUT00000012119,ENSMMUP00000011370,0,0
ENSMMUT00000012115,ENSMMUP00000011366,0,0
ENSMMUT00000069954,ENSMMUP00000057435,0,0
ENSMMUT00000067638,ENSMMUP00000045692,0,0
ENSMMUT00000071161,ENSMMUP00000047331,0,0
ENSMMUT00000008258,ENSMMUP00000007762,0,0
ENSMMUT00000025137,ENSMMUP00000023516,0,0
ENSMMUT00000060821,ENSMMUP00000057419,0,0
ENSMMUT00000025144,ENSMMUP00000023523,0,0
ENSMMUT00000025145,ENSMMUP00000023524,0,0
ENSMMUT00000064994,ENSMMUP00000055559,0,0
ENSMMUT00000010375,ENSMMUP00000009737,0,0
ENSMMUT00000075977,ENSMMUP00000043784,0,0
ENSMMUT00000077787,ENSMMUP00000044866,0,0
ENSMMUT00000075912,ENSMMUP00000043268,0,0
ENSMMUT00000066000,ENSMMUP00000042348,0,0
ENSMMUT00000054571,ENSMMUP00000056539,1,0
ENSMMUT00000046457,ENSMMUP00000039495,0,0
ENSMMUT00000023331,ENSMMUP00000021829,0,0
ENSMMUT00000012399,ENSMMUP00000041119,0,0
ENSMMUT00000053660,ENSMMUP00000044719,0,0
ENSMMUT00000064168,ENSMMUP00000057366,0,0
ENSMMUT00000014263,ENSMMUP00000039489,0,0
ENSMMUT00000014262,ENSMMUP00000013359,0,0
ENSMMUT00000031822,ENSMMUP00000029773,0,0
ENSMMUT00000027971,ENSMMUP00000026168,0,0
ENSMMUT00000046449,ENSMMUP00000039487,0,0
ENSMMUT00000027970,ENSMMUP00000026167,0,0
ENSMMUT00000023805,ENSMMUP00000022280,0,0
ENSMMUT00000025278,ENSMMUP00000048536,0,0
ENSMMUT00000022949,ENSMMUP00000021464,0,0
ENSMMUT00000022948,ENSMMUP00000021463,0,0
ENSMMUT00000046442,ENSMMUP00000039480,0,0
ENSMMUT00000046438,ENSMMUP00000039477,0,0
ENSMMUT00000022943,ENSMMUP00000021458,0,0
ENSMMUT00000022940,ENSMMUP00000021455,0,0
ENSMMUT00000022938,ENSMMUP00000021453,0,0
ENSMMUT00000046426,ENSMMUP00000039466,0,0
ENSMMUT00000022933,ENSMMUP00000021449,0,0
ENSMMUT00000046424,ENSMMUP00000039464,0,0
ENSMMUT00000022922,ENSMMUP00000021440,0,0
ENSMMUT00000046416,ENSMMUP00000039456,0,0
ENSMMUT00000022930,ENSMMUP00000021446,0,0
ENSMMUT00000022917,ENSMMUP00000021435,0,0
ENSMMUT00000022915,ENSMMUP00000021433,1,0
ENSMMUT00000022914,ENSMMUP00000021432,0,0
ENSMMUT00000065489,ENSMMUP00000054957,0,0
ENSMMUT00000022910,ENSMMUP00000021428,0,0
ENSMMUT00000022908,ENSMMUP00000021426,0,0
ENSMMUT00000021082,ENSMMUP00000019712,0,0
ENSMMUT00000016618,ENSMMUP00000015567,0,0
ENSMMUT00000016624,ENSMMUP00000015573,0,0
ENSMMUT00000016626,ENSMMUP00000015575,0,0
ENSMMUT00000028406,ENSMMUP00000026583,0,0
ENSMMUT00000028405,ENSMMUP00000026582,0,0
ENSMMUT00000028403,ENSMMUP00000026581,0,0
ENSMMUT00000046372,ENSMMUP00000039415,0,0
ENSMMUT00000076142,ENSMMUP00000048729,0,0
ENSMMUT00000020931,ENSMMUP00000019580,0,0
ENSMMUT00000007016,ENSMMUP00000039413,0,0
ENSMMUT00000078672,ENSMMUP00000046157,0,0
ENSMMUT00000062692,ENSMMUP00000048086,0,0
ENSMMUT00000046369,ENSMMUP00000039411,0,0
ENSMMUT00000056083,ENSMMUP00000045093,0,0
ENSMMUT00000029247,ENSMMUP00000027365,0,0
ENSMMUT00000029246,ENSMMUP00000027364,0,0
ENSMMUT00000029220,ENSMMUP00000027341,0,0
ENSMMUT00000029240,ENSMMUP00000027359,0,0
ENSMMUT00000029236,ENSMMUP00000027356,0,0
ENSMMUT00000046356,ENSMMUP00000039398,0,0
ENSMMUT00000070618,ENSMMUP00000042574,0,0
ENSMMUT00000064818,ENSMMUP00000055363,0,0
ENSMMUT00000029229,ENSMMUP00000056517,0,0
ENSMMUT00000029225,ENSMMUP00000027346,0,0
ENSMMUT00000029218,ENSMMUP00000027339,0,0
ENSMMUT00000029216,ENSMMUP00000027337,0,0
ENSMMUT00000064245,ENSMMUP00000054176,0,0
ENSMMUT00000029208,ENSMMUP00000027329,0,0
ENSMMUT00000067406,ENSMMUP00000051401,0,0
ENSMMUT00000046343,ENSMMUP00000039385,0,0
ENSMMUT00000023707,ENSMMUP00000022185,0,0
ENSMMUT00000074225,ENSMMUP00000049085,0,0
ENSMMUT00000072060,ENSMMUP00000049325,0,0
ENSMMUT00000017667,ENSMMUP00000016544,0,0
ENSMMUT00000054934,ENSMMUP00000060504,0,0
ENSMMUT00000000568,ENSMMUP00000000522,0,0
ENSMMUT00000004685,ENSMMUP00000004418,0,0
ENSMMUT00000046320,ENSMMUP00000039362,0,0
ENSMMUT00000073218,ENSMMUP00000056247,0,0
ENSMMUT00000061470,ENSMMUP00000041486,0,0
ENSMMUT00000028350,ENSMMUP00000026530,0,0
ENSMMUT00000028347,ENSMMUP00000026527,0,0
ENSMMUT00000028346,ENSMMUP00000026526,0,0
ENSMMUT00000073537,ENSMMUP00000056446,0,0
ENSMMUT00000046310,ENSMMUP00000039352,0,0
ENSMMUT00000010841,ENSMMUP00000010170,0,0
ENSMMUT00000074839,ENSMMUP00000056584,0,0
ENSMMUT00000010832,ENSMMUP00000010162,0,0
ENSMMUT00000011143,ENSMMUP00000010449,0,0
ENSMMUT00000011144,ENSMMUP00000046374,0,0
ENSMMUT00000072529,ENSMMUP00000053418,0,0
ENSMMUT00000054529,ENSMMUP00000057243,0,0
ENSMMUT00000003826,ENSMMUP00000003617,0,0
ENSMMUT00000017446,ENSMMUP00000016338,0,0
ENSMMUT00000046296,ENSMMUP00000039338,1,0
ENSMMUT00000063148,ENSMMUP00000057209,0,0
ENSMMUT00000008458,ENSMMUP00000007946,0,0
ENSMMUT00000055595,ENSMMUP00000052204,0,0
ENSMMUT00000025623,ENSMMUP00000023970,0,0
ENSMMUT00000063930,ENSMMUP00000053017,0,0
ENSMMUT00000024180,ENSMMUP00000022625,0,0
ENSMMUT00000023188,ENSMMUP00000021694,0,0
ENSMMUT00000069841,ENSMMUP00000060526,1,0
ENSMMUT00000069342,ENSMMUP00000049782,0,0
ENSMMUT00000008498,ENSMMUP00000007986,0,0
ENSMMUT00000071375,ENSMMUP00000052820,0,0
ENSMMUT00000008497,ENSMMUP00000007985,0,0
ENSMMUT00000008491,ENSMMUP00000007979,0,0
ENSMMUT00000053188,ENSMMUP00000051123,0,0
ENSMMUT00000021584,ENSMMUP00000020188,0,0
ENSMMUT00000073875,ENSMMUP00000056921,0,0
ENSMMUT00000059856,ENSMMUP00000056958,0,0
ENSMMUT00000067421,ENSMMUP00000044093,0,0
ENSMMUT00000001598,ENSMMUP00000001504,0,0
ENSMMUT00000001601,ENSMMUP00000001507,0,0
ENSMMUT00000077021,ENSMMUP00000051231,0,0
ENSMMUT00000072759,ENSMMUP00000050450,0,0
ENSMMUT00000026689,ENSMMUP00000047336,0,0
ENSMMUT00000070910,ENSMMUP00000048605,0,0
ENSMMUT00000026686,ENSMMUP00000024975,0,0
ENSMMUT00000033242,ENSMMUP00000031108,0,0
ENSMMUT00000057372,ENSMMUP00000045163,0,0
ENSMMUT00000075285,ENSMMUP00000056920,0,0
ENSMMUT00000015335,ENSMMUP00000014371,0,0
ENSMMUT00000026788,ENSMMUP00000025064,0,0
ENSMMUT00000026791,ENSMMUP00000025066,0,0
ENSMMUT00000012459,ENSMMUP00000011683,0,0
ENSMMUT00000011644,ENSMMUP00000010917,0,0
ENSMMUT00000029048,ENSMMUP00000027176,0,0
ENSMMUT00000059557,ENSMMUP00000046641,0,0
ENSMMUT00000063022,ENSMMUP00000051130,0,0
ENSMMUT00000061574,ENSMMUP00000044647,0,0
ENSMMUT00000024983,ENSMMUP00000023378,0,0
ENSMMUT00000074998,ENSMMUP00000055061,0,0
ENSMMUT00000018897,ENSMMUP00000017698,0,0
ENSMMUT00000046240,ENSMMUP00000039281,0,0
ENSMMUT00000025856,ENSMMUP00000024193,0,0
ENSMMUT00000025855,ENSMMUP00000024192,0,0
ENSMMUT00000025851,ENSMMUP00000024188,0,0
ENSMMUT00000025850,ENSMMUP00000024187,0,0
ENSMMUT00000075649,ENSMMUP00000049721,0,0
ENSMMUT00000025847,ENSMMUP00000024184,1,0
ENSMMUT00000071171,ENSMMUP00000046754,0,0
ENSMMUT00000059786,ENSMMUP00000052243,0,0
ENSMMUT00000032990,ENSMMUP00000030870,0,0
ENSMMUT00000001611,ENSMMUP00000001515,0,0
ENSMMUT00000061656,ENSMMUP00000051800,0,0
ENSMMUT00000023504,ENSMMUP00000021989,1,0
ENSMMUT00000073719,ENSMMUP00000055282,0,0
ENSMMUT00000073945,ENSMMUP00000050026,0,0
ENSMMUT00000022746,ENSMMUP00000021275,0,0
ENSMMUT00000068279,ENSMMUP00000043897,0,0
ENSMMUT00000046207,ENSMMUP00000039249,0,0
ENSMMUT00000017417,ENSMMUP00000016311,0,0
ENSMMUT00000017416,ENSMMUP00000016310,0,0
ENSMMUT00000046206,ENSMMUP00000039248,0,0
ENSMMUT00000046205,ENSMMUP00000039247,0,0
ENSMMUT00000027230,ENSMMUP00000025474,0,0
ENSMMUT00000017825,ENSMMUP00000047309,0,0
ENSMMUT00000018657,ENSMMUP00000017477,0,0
ENSMMUT00000046193,ENSMMUP00000039239,0,0
ENSMMUT00000023371,ENSMMUP00000039238,0,0
ENSMMUT00000004143,ENSMMUP00000039237,0,0
ENSMMUT00000009724,ENSMMUP00000009134,0,0
ENSMMUT00000027488,ENSMMUP00000045500,0,0
ENSMMUT00000070590,ENSMMUP00000051153,0,0
ENSMMUT00000005393,ENSMMUP00000045248,0,0
ENSMMUT00000046184,ENSMMUP00000039228,0,0
ENSMMUT00000046182,ENSMMUP00000039226,2,0
ENSMMUT00000011176,ENSMMUP00000010479,0,0
ENSMMUT00000012904,ENSMMUP00000012098,0,0
ENSMMUT00000046177,ENSMMUP00000039221,0,0
ENSMMUT00000003071,ENSMMUP00000002900,0,0
ENSMMUT00000003070,ENSMMUP00000002899,0,0
ENSMMUT00000030043,ENSMMUP00000028116,0,0
ENSMMUT00000078543,ENSMMUP00000046176,0,0
ENSMMUT00000046171,ENSMMUP00000039215,0,0
ENSMMUT00000007705,ENSMMUP00000007237,0,0
ENSMMUT00000077808,ENSMMUP00000047809,1,0
ENSMMUT00000055230,ENSMMUP00000052796,0,0
ENSMMUT00000025274,ENSMMUP00000023645,0,0
ENSMMUT00000046162,ENSMMUP00000039207,0,0
ENSMMUT00000008670,ENSMMUP00000008147,0,0
ENSMMUT00000058927,ENSMMUP00000056634,0,0
ENSMMUT00000078365,ENSMMUP00000054145,0,0
ENSMMUT00000065167,ENSMMUP00000058667,0,0
ENSMMUT00000063515,ENSMMUP00000053647,0,0
ENSMMUT00000025878,ENSMMUP00000024215,0,0
ENSMMUT00000020426,ENSMMUP00000019119,0,0
ENSMMUT00000070295,ENSMMUP00000042972,0,0
ENSMMUT00000000204,ENSMMUP00000000191,0,0
ENSMMUT00000046145,ENSMMUP00000039189,0,0
ENSMMUT00000046144,ENSMMUP00000039188,0,0
ENSMMUT00000046141,ENSMMUP00000052428,0,0
ENSMMUT00000000191,ENSMMUP00000000178,0,0
ENSMMUT00000046140,ENSMMUP00000039185,0,0
ENSMMUT00000072285,ENSMMUP00000045766,0,0
ENSMMUT00000048214,ENSMMUP00000041253,0,0
ENSMMUT00000003349,ENSMMUP00000003161,0,0
ENSMMUT00000003348,ENSMMUP00000003160,0,0
ENSMMUT00000021170,ENSMMUP00000019796,0,0
ENSMMUT00000021167,ENSMMUP00000019793,0,0
ENSMMUT00000021169,ENSMMUP00000019795,0,0
ENSMMUT00000058307,ENSMMUP00000045031,0,0
ENSMMUT00000021425,ENSMMUP00000020039,0,0
ENSMMUT00000068096,ENSMMUP00000057118,0,0
ENSMMUT00000020829,ENSMMUP00000019490,0,0
ENSMMUT00000072457,ENSMMUP00000047948,0,0
ENSMMUT00000027914,ENSMMUP00000026116,0,0
ENSMMUT00000046106,ENSMMUP00000039150,0,0
ENSMMUT00000019387,ENSMMUP00000056136,0,0
ENSMMUT00000046083,ENSMMUP00000039124,0,0
ENSMMUT00000032608,ENSMMUP00000039115,0,0
ENSMMUT00000011503,ENSMMUP00000010785,0,0
ENSMMUT00000011507,ENSMMUP00000010789,0,0
ENSMMUT00000059935,ENSMMUP00000055448,0,0
ENSMMUT00000017486,ENSMMUP00000016376,0,0
ENSMMUT00000028660,ENSMMUP00000026815,0,0
ENSMMUT00000000518,ENSMMUP00000000477,0,0
ENSMMUT00000057863,ENSMMUP00000050062,0,0
ENSMMUT00000007600,ENSMMUP00000007138,0,0
ENSMMUT00000070520,ENSMMUP00000053377,0,0
ENSMMUT00000062950,ENSMMUP00000051277,0,0
ENSMMUT00000004437,ENSMMUP00000004186,0,0
ENSMMUT00000022265,ENSMMUP00000020832,0,0
ENSMMUT00000011666,ENSMMUP00000010939,0,0
ENSMMUT00000011671,ENSMMUP00000010943,0,0
ENSMMUT00000062921,ENSMMUP00000059766,0,0
ENSMMUT00000046041,ENSMMUP00000039078,0,0
ENSMMUT00000046040,ENSMMUP00000039077,0,0
ENSMMUT00000026541,ENSMMUP00000024841,0,0
ENSMMUT00000026544,ENSMMUP00000024844,0,0
ENSMMUT00000072891,ENSMMUP00000056350,0,0
ENSMMUT00000046030,ENSMMUP00000039066,0,0
ENSMMUT00000026972,ENSMMUP00000025233,0,0
ENSMMUT00000078985,ENSMMUP00000056288,0,0
ENSMMUT00000017042,ENSMMUP00000052376,0,0
ENSMMUT00000017541,ENSMMUP00000016426,0,0
ENSMMUT00000018673,ENSMMUP00000017493,0,0
ENSMMUT00000028913,ENSMMUP00000027058,0,0
ENSMMUT00000017766,ENSMMUP00000016638,0,0
ENSMMUT00000017621,ENSMMUP00000016501,0,0
ENSMMUT00000018384,ENSMMUP00000017214,0,0
ENSMMUT00000064367,ENSMMUP00000056396,0,0
ENSMMUT00000019947,ENSMMUP00000044636,0,0
ENSMMUT00000045975,ENSMMUP00000039015,0,0
ENSMMUT00000014551,ENSMMUP00000013633,0,0
ENSMMUT00000014555,ENSMMUP00000013637,0,0
ENSMMUT00000066080,ENSMMUP00000055784,0,0
ENSMMUT00000059240,ENSMMUP00000051576,0,0
ENSMMUT00000028696,ENSMMUP00000026850,0,0
ENSMMUT00000067979,ENSMMUP00000049196,0,0
ENSMMUT00000030630,ENSMMUP00000028666,0,0
ENSMMUT00000027775,ENSMMUP00000025984,0,0
ENSMMUT00000027778,ENSMMUP00000025987,0,0
ENSMMUT00000030830,ENSMMUP00000028853,0,0
ENSMMUT00000063925,ENSMMUP00000042616,0,0
ENSMMUT00000067030,ENSMMUP00000042514,0,0
ENSMMUT00000066727,ENSMMUP00000057809,0,0
ENSMMUT00000045934,ENSMMUP00000038974,0,0
ENSMMUT00000016628,ENSMMUP00000015577,0,0
ENSMMUT00000077328,ENSMMUP00000057269,1,0
ENSMMUT00000078283,ENSMMUP00000043726,0,0
ENSMMUT00000077751,ENSMMUP00000042489,0,0
ENSMMUT00000021290,ENSMMUP00000019910,0,0
ENSMMUT00000067102,ENSMMUP00000048831,0,0
ENSMMUT00000022528,ENSMMUP00000021075,0,0
ENSMMUT00000008375,ENSMMUP00000007870,0,0
ENSMMUT00000057336,ENSMMUP00000046455,1,0
ENSMMUT00000062206,ENSMMUP00000058693,0,0
ENSMMUT00000067011,ENSMMUP00000046713,0,0
ENSMMUT00000025617,ENSMMUP00000023966,0,0
ENSMMUT00000026527,ENSMMUP00000024827,0,0
ENSMMUT00000045912,ENSMMUP00000038953,0,0
ENSMMUT00000026534,ENSMMUP00000024834,0,0
ENSMMUT00000012142,ENSMMUP00000011390,0,0
ENSMMUT00000032528,ENSMMUP00000030437,0,0
ENSMMUT00000032529,ENSMMUP00000030438,0,0
ENSMMUT00000077430,ENSMMUP00000045824,1,0
ENSMMUT00000019639,ENSMMUP00000054818,0,0
ENSMMUT00000002682,ENSMMUP00000002534,0,0
ENSMMUT00000002686,ENSMMUP00000002538,0,0
ENSMMUT00000055095,ENSMMUP00000050698,0,0
ENSMMUT00000004809,ENSMMUP00000004535,0,0
ENSMMUT00000004817,ENSMMUP00000004543,0,0
ENSMMUT00000004826,ENSMMUP00000004552,0,0
ENSMMUT00000060797,ENSMMUP00000049068,0,0
ENSMMUT00000056933,ENSMMUP00000055523,0,0
ENSMMUT00000059576,ENSMMUP00000060562,1,0
ENSMMUT00000024761,ENSMMUP00000023174,0,0
ENSMMUT00000027640,ENSMMUP00000025853,0,0
ENSMMUT00000059500,ENSMMUP00000060158,0,0
