Transcript,Protein,Num del,Num dup
ENST00000262865,ENSP00000262865,1,0
ENST00000217407,ENSP00000217407,0,0
ENST00000262879,ENSP00000262879,0,0
ENST00000416116,ENSP00000416834,0,0
ENST00000373345,ENSP00000362442,0,0
ENST00000217420,ENSP00000217420,0,0
ENST00000243903,ENSP00000243903,0,0
ENST00000299824,ENSP00000299824,0,0
ENST00000619304,ENSP00000481110,0,0
ENST00000252011,ENSP00000252011,0,0
ENST00000373313,ENSP00000362410,0,0
ENST00000361337,ENSP00000354522,0,0
ENST00000244007,ENSP00000244007,2,0
ENST00000544979,ENSP00000443783,1,1
ENST00000632009,ENSP00000487971,2,0
ENST00000332312,ENSP00000332806,1,0
ENST00000373233,ENSP00000362330,0,1
ENST00000373193,ENSP00000362289,6,1
ENST00000244020,ENSP00000244020,0,0
ENST00000418998,ENSP00000398516,0,0
ENST00000621802,ENSP00000480114,1,0
ENST00000341458,ENSP00000340608,0,0
ENST00000373030,ENSP00000362121,0,0
ENST00000217026,ENSP00000217026,0,0
ENST00000373003,ENSP00000362094,0,0
ENST00000341197,ENSP00000344724,0,0
ENST00000372980,ENSP00000362071,0,0
ENST00000372970,ENSP00000362061,1,0
ENST00000537864,ENSP00000440498,0,0
ENST00000396825,ENSP00000380037,0,0
ENST00000217043,ENSP00000217043,1,0
ENST00000316099,ENSP00000312987,1,0
ENST00000262605,ENSP00000262605,0,0
ENST00000255175,ENSP00000255175,0,0
ENST00000372894,ENSP00000361985,3,0
ENST00000372874,ENSP00000361965,0,0
ENST00000372868,ENSP00000361959,0,0
ENST00000372861,ENSP00000361952,0,0
ENST00000541604,ENSP00000439287,1,0
ENST00000372839,ENSP00000361930,0,0
ENST00000255136,ENSP00000255136,0,0
ENST00000372813,ENSP00000361900,0,0
ENST00000372806,ENSP00000361892,0,0
ENST00000306117,ENSP00000307694,0,0
ENST00000307971,ENSP00000312381,0,0
ENST00000372785,ENSP00000361871,0,0
ENST00000243924,ENSP00000243924,0,0
ENST00000372781,ENSP00000361867,0,0
ENST00000372769,ENSP00000361855,0,0
ENST00000338380,ENSP00000342082,0,0
ENST00000372754,ENSP00000361840,0,0
ENST00000343694,ENSP00000341243,0,0
ENST00000372733,ENSP00000361818,0,0
ENST00000243918,ENSP00000243918,0,0
ENST00000458187,ENSP00000457768,0,0
ENST00000372726,ENSP00000361811,0,0
ENST00000372710,ENSP00000361795,0,0
ENST00000372676,ENSP00000361761,0,0
ENST00000217428,ENSP00000217428,0,0
ENST00000372665,ENSP00000361750,0,0
ENST00000504988,ENSP00000424176,0,0
ENST00000354280,ENSP00000361746,0,0
ENST00000357199,ENSP00000361735,0,0
ENST00000326000,ENSP00000320532,0,0
ENST00000372643,ENSP00000361726,0,0
ENST00000324384,ENSP00000318753,0,0
ENST00000335769,ENSP00000337466,0,0
ENST00000305479,ENSP00000302938,0,0
ENST00000279058,ENSP00000279058,0,0
ENST00000243938,ENSP00000243938,1,0
ENST00000372622,ENSP00000361705,0,0
ENST00000356455,ENSP00000348838,0,0
ENST00000372555,ENSP00000361636,0,0
ENST00000491381,ENSP00000418593,0,0
ENST00000217455,ENSP00000217455,0,0
ENST00000255152,ENSP00000255152,0,0
ENST00000372520,ENSP00000361598,0,0
ENST00000372519,ENSP00000361597,0,0
ENST00000372518,ENSP00000361596,0,0
ENST00000372484,ENSP00000361562,0,0
ENST00000372431,ENSP00000361508,0,0
ENST00000372409,ENSP00000361486,0,0
ENST00000322927,ENSP00000325326,0,0
ENST00000372330,ENSP00000361405,0,0
ENST00000454036,ENSP00000387694,0,0
ENST00000290231,ENSP00000290231,0,0
ENST00000372285,ENSP00000361359,1,0
ENST00000537909,ENSP00000437790,0,0
ENST00000317734,ENSP00000318960,0,0
ENST00000396391,ENSP00000379673,0,0
ENST00000593880,ENSP00000473194,0,0
ENST00000279028,ENSP00000279028,0,0
ENST00000279027,ENSP00000279027,0,0
ENST00000372114,ENSP00000361186,1,0
ENST00000359271,ENSP00000352216,0,0
ENST00000327619,ENSP00000333640,1,0
ENST00000536340,ENSP00000439800,0,0
ENST00000371998,ENSP00000361066,1,0
ENST00000484875,ENSP00000418290,1,0
ENST00000371941,ENSP00000361009,2,0
ENST00000371917,ENSP00000360985,0,0
ENST00000262982,ENSP00000262982,0,0
ENST00000371856,ENSP00000360922,0,0
ENST00000371764,ENSP00000360828,1,0
ENST00000371752,ENSP00000360817,0,0
ENST00000371741,ENSP00000360806,0,1
ENST00000244043,ENSP00000244043,0,0
ENST00000371711,ENSP00000360776,0,0
ENST00000417961,ENSP00000416418,0,0
ENST00000289431,ENSP00000289431,0,0
ENST00000244061,ENSP00000244061,0,0
ENST00000244050,ENSP00000244050,0,0
ENST00000341698,ENSP00000344166,0,0
ENST00000340309,ENSP00000340305,0,0
ENST00000371652,ENSP00000360715,0,0
ENST00000303004,ENSP00000305422,0,0
ENST00000371621,ENSP00000360683,0,1
ENST00000327979,ENSP00000332663,2,0
ENST00000371610,ENSP00000360672,0,0
ENST00000358791,ENSP00000351642,0,0
ENST00000371602,ENSP00000360662,0,0
ENST00000371584,ENSP00000360640,0,0
ENST00000244051,ENSP00000244051,0,0
ENST00000371571,ENSP00000360626,0,0
ENST00000396009,ENSP00000379330,0,0
ENST00000338821,ENSP00000342481,0,0
ENST00000217086,ENSP00000217086,0,0
ENST00000216923,ENSP00000216923,0,0
ENST00000371497,ENSP00000360552,3,0
ENST00000371471,ENSP00000360526,0,0
ENST00000395961,ENSP00000379290,2,0
ENST00000216862,ENSP00000216862,0,0
ENST00000441080,ENSP00000432441,1,0
ENST00000262593,ENSP00000262593,0,0
ENST00000064571,ENSP00000064571,0,0
ENST00000243911,ENSP00000243911,0,0
ENST00000371384,ENSP00000360437,0,0
ENST00000371356,ENSP00000360407,0,0
ENST00000217109,ENSP00000217109,0,0
ENST00000360314,ENSP00000353462,0,0
ENST00000023939,ENSP00000023939,1,0
ENST00000617620,ENSP00000482600,0,0
ENST00000371328,ENSP00000360379,1,0
ENST00000371325,ENSP00000360376,0,0
ENST00000201031,ENSP00000201031,0,0
ENST00000395863,ENSP00000379204,0,0
ENST00000371263,ENSP00000360310,0,0
ENST00000527947,ENSP00000432609,0,0
ENST00000543500,ENSP00000443339,0,0
ENST00000356208,ENSP00000348538,0,0
ENST00000423479,ENSP00000415579,0,0
ENST00000319441,ENSP00000319814,0,0
ENST00000371173,ENSP00000360215,0,0
ENST00000341744,ENSP00000345826,0,0
ENST00000371168,ENSP00000360210,0,0
ENST00000457363,ENSP00000396747,0,0
ENST00000244040,ENSP00000244040,0,0
ENST00000475243,ENSP00000417175,0,0
ENST00000371149,ENSP00000360191,0,0
ENST00000371141,ENSP00000360183,1,0
ENST00000530122,ENSP00000457522,1,0
ENST00000356091,ENSP00000348395,0,0
ENST00000371100,ENSP00000360141,1,1
ENST00000602795,ENSP00000473290,0,0
ENST00000217131,ENSP00000217131,0,0
ENST00000217133,ENSP00000217133,0,0
ENST00000243997,ENSP00000243997,0,0
ENST00000355937,ENSP00000348206,0,0
ENST00000371030,ENSP00000360069,0,0
ENST00000337938,ENSP00000337128,0,0
ENST00000371015,ENSP00000360054,6,0
ENST00000357552,ENSP00000350162,0,0
ENST00000360816,ENSP00000354056,0,0
ENST00000370996,ENSP00000360035,0,0
ENST00000348616,ENSP00000339390,2,2
ENST00000614565,ENSP00000484928,13,2
ENST00000252996,ENSP00000252996,2,0
ENST00000279068,ENSP00000279068,0,5
ENST00000370873,ENSP00000359910,0,0
ENST00000331758,ENSP00000333012,0,0
ENST00000370823,ENSP00000359859,1,0
ENST00000340177,ENSP00000342560,0,0
ENST00000253003,ENSP00000253003,0,0
ENST00000252999,ENSP00000252999,5,0
ENST00000370592,ENSP00000359624,0,0
ENST00000279101,ENSP00000279101,1,0
ENST00000252998,ENSP00000252998,0,0
ENST00000252997,ENSP00000252997,0,0
ENST00000370507,ENSP00000359538,1,0
ENST00000370501,ENSP00000359532,0,1
ENST00000370487,ENSP00000359518,0,0
ENST00000290291,ENSP00000290291,0,0
ENST00000343916,ENSP00000341640,0,0
ENST00000335351,ENSP00000334294,0,0
ENST00000395343,ENSP00000378752,1,0
ENST00000266069,ENSP00000266069,0,0
ENST00000370351,ENSP00000359376,0,0
ENST00000612929,ENSP00000480998,0,0
ENST00000370339,ENSP00000359364,0,0
ENST00000217169,ENSP00000217169,0,0
ENST00000370316,ENSP00000359340,0,0
ENST00000353546,ENSP00000314615,0,0
ENST00000422202,ENSP00000414753,0,0
ENST00000370263,ENSP00000359285,0,0
ENST00000359125,ENSP00000352035,0,0
ENST00000298049,ENSP00000298049,0,0
ENST00000370177,ENSP00000359196,0,0
ENST00000542869,ENSP00000442460,0,0
ENST00000217188,ENSP00000217188,0,0
ENST00000370098,ENSP00000359116,0,0
ENST00000467148,ENSP00000417401,0,0
ENST00000370077,ENSP00000359094,0,0
ENST00000631920,ENSP00000487795,0,0
ENST00000360203,ENSP00000353332,0,0
ENST00000492259,ENSP00000457428,0,0
ENST00000369996,ENSP00000359013,0,0
ENST00000619493,ENSP00000479940,0,0
ENST00000328969,ENSP00000332013,0,0
ENST00000490623,ENSP00000476393,0,0
ENST00000309546,ENSP00000309521,0,0
ENST00000467211,ENSP00000477118,0,0
ENST00000266077,ENSP00000266077,0,0
ENST00000395104,ENSP00000378536,0,0
ENST00000369916,ENSP00000358932,0,0
ENST00000217121,ENSP00000217121,0,0
ENST00000360864,ENSP00000354111,0,0
ENST00000354216,ENSP00000346155,0,0
ENST00000369888,ENSP00000358904,0,0
ENST00000369886,ENSP00000358902,0,0
ENST00000266079,ENSP00000266079,0,0
ENST00000340356,ENSP00000341815,0,0
ENST00000343484,ENSP00000343515,0,0
ENST00000395042,ENSP00000378483,0,0
ENST00000336866,ENSP00000336843,0,0
ENST00000308906,ENSP00000310801,0,0
ENST00000369768,ENSP00000358783,0,0
ENST00000536311,ENSP00000442412,0,0
ENST00000308824,ENSP00000307854,0,0
ENST00000327790,ENSP00000329697,0,0
ENST00000264819,ENSP00000264819,1,1
ENST00000342640,ENSP00000340088,0,0
ENST00000332235,ENSP00000328677,0,0
ENST00000264554,ENSP00000264554,5,1
ENST00000315489,ENSP00000318029,0,3
ENST00000613880,ENSP00000480908,0,0
ENST00000359315,ENSP00000352265,0,0
ENST00000215574,ENSP00000215574,1,0
ENST00000264553,ENSP00000264553,1,0
ENST00000333511,ENSP00000333769,0,0
ENST00000251287,ENSP00000251287,2,1
ENST00000588649,ENSP00000465759,0,0
ENST00000215530,ENSP00000215530,0,0
ENST00000292363,ENSP00000292363,1,0
ENST00000166139,ENSP00000166139,0,0
ENST00000613411,ENSP00000482358,1,0
ENST00000338448,ENSP00000341911,2,0
ENST00000215582,ENSP00000215582,1,0
ENST00000635647,ENSP00000489604,0,0
ENST00000359894,ENSP00000352962,1,0
ENST00000233997,ENSP00000233997,0,0
ENST00000234347,ENSP00000234347,0,0
ENST00000590230,ENSP00000466090,0,0
ENST00000592860,ENSP00000468253,0,0
ENST00000325464,ENSP00000325612,0,0
ENST00000361574,ENSP00000355385,0,0
ENST00000234371,ENSP00000234371,0,0
ENST00000263620,ENSP00000263620,0,0
ENST00000585809,ENSP00000476117,0,0
ENST00000234389,ENSP00000234389,0,0
ENST00000356663,ENSP00000349087,0,0
ENST00000562958,ENSP00000456436,3,0
ENST00000263094,ENSP00000263094,0,0
ENST00000590214,ENSP00000466401,0,0
ENST00000586746,ENSP00000464739,0,0
ENST00000588919,ENSP00000464989,0,0
ENST00000361757,ENSP00000354733,0,1
ENST00000326873,ENSP00000324856,0,0
ENST00000382477,ENSP00000371917,0,0
ENST00000395633,ENSP00000378995,0,0
ENST00000591446,ENSP00000467679,0,0
ENST00000589710,ENSP00000466897,0,0
ENST00000409293,ENSP00000386557,0,0
ENST00000415183,ENSP00000394925,0,0
ENST00000215368,ENSP00000215368,0,0
ENST00000414651,ENSP00000406630,1,0
ENST00000447102,ENSP00000403536,1,0
ENST00000233078,ENSP00000233078,1,0
ENST00000593052,ENSP00000466010,0,0
ENST00000535453,ENSP00000442954,0,0
ENST00000588871,ENSP00000465469,0,0
ENST00000300954,ENSP00000300954,0,0
ENST00000233596,ENSP00000233596,0,0
ENST00000330475,ENSP00000327608,0,0
ENST00000454744,ENSP00000468376,0,0
ENST00000402693,ENSP00000384398,0,0
ENST00000434436,ENSP00000412302,0,0
ENST00000585937,ENSP00000468614,0,0
ENST00000589880,ENSP00000467555,0,0
ENST00000453954,ENSP00000396363,0,0
ENST00000382349,ENSP00000371786,0,0
ENST00000310127,ENSP00000311336,0,0
ENST00000170168,ENSP00000170168,0,0
ENST00000541015,ENSP00000439973,0,0
ENST00000250974,ENSP00000250974,0,0
ENST00000621748,ENSP00000479083,1,1
ENST00000329478,ENSP00000332448,0,0
ENST00000255641,ENSP00000255641,3,0
ENST00000255608,ENSP00000255608,0,0
ENST00000591601,ENSP00000467811,0,0
ENST00000357066,ENSP00000349575,0,0
ENST00000395301,ENSP00000378712,0,0
ENST00000398665,ENSP00000381657,0,0
ENST00000587394,ENSP00000464955,0,0
ENST00000221494,ENSP00000221494,0,0
ENST00000221496,ENSP00000221496,0,0
ENST00000300961,ENSP00000300961,0,0
ENST00000602676,ENSP00000473381,0,0
ENST00000621615,ENSP00000481965,1,0
ENST00000342063,ENSP00000345102,0,0
ENST00000585527,ENSP00000467753,0,0
ENST00000252622,ENSP00000252622,0,0
ENST00000613503,ENSP00000478298,0,0
ENST00000215570,ENSP00000215570,0,0
ENST00000325327,ENSP00000327054,1,0
ENST00000587345,ENSP00000467490,0,0
ENST00000382159,ENSP00000371594,4,3
ENST00000323469,ENSP00000325836,0,0
ENST00000586572,ENSP00000467958,0,0
ENST00000545664,ENSP00000445345,0,0
ENST00000221566,ENSP00000221566,0,0
ENST00000307741,ENSP00000304467,0,0
ENST00000317243,ENSP00000321132,0,0
ENST00000334241,ENSP00000334853,0,0
ENST00000307635,ENSP00000302603,0,0
ENST00000614108,ENSP00000478776,3,0
ENST00000314531,ENSP00000319053,0,0
ENST00000246112,ENSP00000246112,0,0
ENST00000590536,ENSP00000466542,0,0
ENST00000221561,ENSP00000221561,0,0
ENST00000078429,ENSP00000078429,0,0
ENST00000262958,ENSP00000262958,0,0
ENST00000246115,ENSP00000246115,0,0
ENST00000246117,ENSP00000246117,0,0
ENST00000292672,ENSP00000292672,1,0
ENST00000215531,ENSP00000215531,0,0
ENST00000427575,ENSP00000398882,0,0
ENST00000395095,ENSP00000378529,4,0
ENST00000355415,ENSP00000347583,0,0
ENST00000329493,ENSP00000327950,0,0
ENST00000333651,ENSP00000328269,0,0
ENST00000411851,ENSP00000393333,0,0
ENST00000221899,ENSP00000221899,0,0
ENST00000589578,ENSP00000466363,0,0
ENST00000587686,ENSP00000467864,0,0
ENST00000316757,ENSP00000315136,0,0
ENST00000330133,ENSP00000331849,0,0
ENST00000555978,ENSP00000450687,0,0
ENST00000619596,ENSP00000483213,0,0
ENST00000262961,ENSP00000262961,0,0
ENST00000600960,ENSP00000470842,0,0
ENST00000616156,ENSP00000480091,1,0
ENST00000301264,ENSP00000301264,0,0
ENST00000309311,ENSP00000307940,0,0
ENST00000262971,ENSP00000262971,1,0
ENST00000322357,ENSP00000323670,0,0
ENST00000262948,ENSP00000262948,0,0
ENST00000078445,ENSP00000078445,0,0
ENST00000337491,ENSP00000337332,0,0
ENST00000262970,ENSP00000262970,0,1
ENST00000221847,ENSP00000221847,0,0
ENST00000262962,ENSP00000262962,0,0
ENST00000543264,ENSP00000446058,0,0
ENST00000301272,ENSP00000301272,1,0
ENST00000221856,ENSP00000221856,0,1
ENST00000600324,ENSP00000468927,1,0
ENST00000596722,ENSP00000471715,0,0
ENST00000269886,ENSP00000269886,0,0
ENST00000301280,ENSP00000301280,0,0
ENST00000301281,ENSP00000301281,0,0
ENST00000616600,ENSP00000483345,0,0
ENST00000633942,ENSP00000488481,6,0
ENST00000381848,ENSP00000371272,0,0
ENST00000586020,ENSP00000464793,0,0
ENST00000306390,ENSP00000302621,0,0
ENST00000586582,ENSP00000467290,0,0
ENST00000327473,ENSP00000331827,0,0
ENST00000599630,ENSP00000469945,1,0
ENST00000262960,ENSP00000262960,0,0
ENST00000269856,ENSP00000269856,0,0
ENST00000248244,ENSP00000248244,0,0
ENST00000221957,ENSP00000221957,0,0
ENST00000381781,ENSP00000371200,0,0
ENST00000620565,ENSP00000478171,0,1
ENST00000611640,ENSP00000480642,1,1
ENST00000587303,ENSP00000467537,0,0
ENST00000222033,ENSP00000222033,0,0
ENST00000252542,ENSP00000252542,0,0
ENST00000588852,ENSP00000467423,1,0
ENST00000347512,ENSP00000252543,0,0
ENST00000587950,ENSP00000468723,0,0
ENST00000616276,ENSP00000480443,0,0
ENST00000360614,ENSP00000353826,0,0
ENST00000381624,ENSP00000371037,0,1
ENST00000419421,ENSP00000407653,0,0
ENST00000586012,ENSP00000466514,0,0
ENST00000309061,ENSP00000311977,0,0
ENST00000303212,ENSP00000302648,0,0
ENST00000592563,ENSP00000466016,0,0
ENST00000589918,ENSP00000468123,0,1
ENST00000588525,ENSP00000466880,0,0
ENST00000586349,ENSP00000466639,0,0
ENST00000418389,ENSP00000389160,0,0
ENST00000588891,ENSP00000468419,0,0
ENST00000339485,ENSP00000343348,0,0
ENST00000588776,ENSP00000465883,0,0
ENST00000340578,ENSP00000341483,0,0
ENST00000303657,ENSP00000306335,0,0
ENST00000586696,ENSP00000465589,2,0
ENST00000252674,ENSP00000252674,0,0
ENST00000301452,ENSP00000301452,1,0
ENST00000245816,ENSP00000245816,0,0
ENST00000245812,ENSP00000245812,0,0
ENST00000597721,ENSP00000469884,0,1
ENST00000394456,ENSP00000377969,1,1
ENST00000398148,ENSP00000381216,0,0
ENST00000321510,ENSP00000322649,0,0
ENST00000264088,ENSP00000264088,0,0
ENST00000356762,ENSP00000349204,0,0
ENST00000381480,ENSP00000370889,0,0
ENST00000264071,ENSP00000264071,0,0
ENST00000245817,ENSP00000245817,0,0
ENST00000423145,ENSP00000395294,0,0
ENST00000599359,ENSP00000469049,0,0
ENST00000245907,ENSP00000245907,2,0
ENST00000264080,ENSP00000264080,0,0
ENST00000313244,ENSP00000320117,0,0
ENST00000245908,ENSP00000245908,0,0
ENST00000602142,ENSP00000472929,2,0
ENST00000312053,ENSP00000311545,0,0
ENST00000329753,ENSP00000331435,0,0
ENST00000381394,ENSP00000370801,0,0
ENST00000381393,ENSP00000370800,0,0
ENST00000333843,ENSP00000333183,0,0
ENST00000252840,ENSP00000252840,0,0
ENST00000302850,ENSP00000303830,3,2
ENST00000576789,ENSP00000458866,0,0
ENST00000617428,ENSP00000482647,2,0
ENST00000359920,ENSP00000352995,1,0
ENST00000221480,ENSP00000221480,0,0
ENST00000361664,ENSP00000355241,0,0
ENST00000599312,ENSP00000469588,0,0
ENST00000597229,ENSP00000472305,0,0
ENST00000264079,ENSP00000264079,0,0
ENST00000601870,ENSP00000471492,0,0
ENST00000414982,ENSP00000407509,1,0
ENST00000446248,ENSP00000416797,0,0
ENST00000358368,ENSP00000351137,0,0
ENST00000594797,ENSP00000470539,0,0
ENST00000598664,ENSP00000472796,0,0
ENST00000311069,ENSP00000310585,0,0
ENST00000441779,ENSP00000413606,0,0
ENST00000221515,ENSP00000221515,0,0
ENST00000333598,ENSP00000329920,0,0
ENST00000597959,ENSP00000469811,0,0
ENST00000596148,ENSP00000470262,0,0
ENST00000346664,ENSP00000264072,0,0
ENST00000328853,ENSP00000327599,0,0
ENST00000315599,ENSP00000315477,0,0
ENST00000327325,ENSP00000316228,0,0
ENST00000538904,ENSP00000445905,2,0
ENST00000618550,ENSP00000482374,0,0
ENST00000618098,ENSP00000479953,0,0
ENST00000397983,ENSP00000381070,0,0
ENST00000565886,ENSP00000457962,0,0
ENST00000221573,ENSP00000221573,0,0
ENST00000318978,ENSP00000313226,0,0
ENST00000270538,ENSP00000270538,0,0
ENST00000596459,ENSP00000472197,0,0
ENST00000390669,ENSP00000375086,0,0
ENST00000270509,ENSP00000270509,0,0
ENST00000559450,ENSP00000453509,3,0
ENST00000301458,ENSP00000301458,0,0
ENST00000598884,ENSP00000470609,0,0
ENST00000593729,ENSP00000470962,0,0
ENST00000600659,ENSP00000472469,0,0
ENST00000593649,ENSP00000470728,0,0
ENST00000301455,ENSP00000301455,0,0
ENST00000328024,ENSP00000333547,0,0
ENST00000215555,ENSP00000215555,2,0
ENST00000325495,ENSP00000325376,0,0
ENST00000423345,ENSP00000408342,0,0
ENST00000393927,ENSP00000377504,0,0
ENST00000613525,ENSP00000481682,0,0
ENST00000270328,ENSP00000270328,0,0
ENST00000612068,ENSP00000482603,0,0
ENST00000601372,ENSP00000471277,0,0
ENST00000595891,ENSP00000471575,0,0
ENST00000397910,ENSP00000381008,0,0
ENST00000429566,ENSP00000401966,0,0
ENST00000305456,ENSP00000303822,0,0
ENST00000541538,ENSP00000444134,0,0
ENST00000305444,ENSP00000302867,0,0
ENST00000247956,ENSP00000247956,0,0
ENST00000344248,ENSP00000345563,0,0
ENST00000308682,ENSP00000310488,0,0
ENST00000456448,ENSP00000387523,0,0
ENST00000308650,ENSP00000311596,1,0
ENST00000587557,ENSP00000468153,0,0
ENST00000541595,ENSP00000445323,0,0
ENST00000589262,ENSP00000468531,0,0
ENST00000592904,ENSP00000466714,0,1
ENST00000301480,ENSP00000301480,0,0
ENST00000253115,ENSP00000253115,0,0
ENST00000586602,ENSP00000468643,0,0
ENST00000302851,ENSP00000303915,0,0
ENST00000453372,ENSP00000410734,1,0
ENST00000397902,ENSP00000380999,0,0
ENST00000247977,ENSP00000247977,1,0
ENST00000586895,ENSP00000468656,0,0
ENST00000247970,ENSP00000247970,0,0
ENST00000264833,ENSP00000264833,2,0
ENST00000264828,ENSP00000264828,0,0
ENST00000591589,ENSP00000466058,0,0
ENST00000253110,ENSP00000253110,0,0
ENST00000253109,ENSP00000253109,0,0
ENST00000393796,ENSP00000377385,0,0
ENST00000253107,ENSP00000253107,0,0
ENST00000321826,ENSP00000323872,0,0
ENST00000253108,ENSP00000253108,0,0
ENST00000359526,ENSP00000352516,0,0
ENST00000590320,ENSP00000466933,0,0
ENST00000393733,ENSP00000377334,0,0
ENST00000264832,ENSP00000264832,0,0
ENST00000340992,ENSP00000342114,0,0
ENST00000221980,ENSP00000221980,0,0
ENST00000403903,ENSP00000384434,0,0
ENST00000452032,ENSP00000408510,0,0
ENST00000393708,ENSP00000377311,0,0
ENST00000586529,ENSP00000467814,0,0
ENST00000611074,ENSP00000482486,0,1
ENST00000160262,ENSP00000160262,0,0
ENST00000525621,ENSP00000431885,0,0
ENST00000222005,ENSP00000222005,0,0
ENST00000380702,ENSP00000370078,0,1
ENST00000393623,ENSP00000377245,0,0
ENST00000333430,ENSP00000328472,0,0
ENST00000309469,ENSP00000311318,0,0
ENST00000312962,ENSP00000320917,0,0
ENST00000335766,ENSP00000337056,0,0
ENST00000590923,ENSP00000465685,0,0
ENST00000586078,ENSP00000466664,0,0
ENST00000449870,ENSP00000404121,0,0
ENST00000250237,ENSP00000250237,0,0
ENST00000389253,ENSP00000373905,0,0
ENST00000214869,ENSP00000214869,0,0
ENST00000397820,ENSP00000380920,0,0
ENST00000327064,ENSP00000325690,0,0
ENST00000253031,ENSP00000253031,0,0
ENST00000270502,ENSP00000270502,0,0
ENST00000413806,ENSP00000414727,0,0
ENST00000557933,ENSP00000453557,0,0
ENST00000585567,ENSP00000468818,0,0
ENST00000589359,ENSP00000468002,0,0
ENST00000294618,ENSP00000294618,0,0
ENST00000252453,ENSP00000252453,0,0
ENST00000316737,ENSP00000319486,1,0
ENST00000589655,ENSP00000466000,0,0
ENST00000354882,ENSP00000346954,0,0
ENST00000458408,ENSP00000402239,0,0
ENST00000591608,ENSP00000466898,0,0
ENST00000312423,ENSP00000310008,0,0
ENST00000222139,ENSP00000222139,0,0
ENST00000393423,ENSP00000377075,1,0
ENST00000356392,ENSP00000348757,0,0
ENST00000592741,ENSP00000466134,0,0
ENST00000359227,ENSP00000352162,0,0
ENST00000585656,ENSP00000466387,0,0
ENST00000293771,ENSP00000293771,0,0
ENST00000270517,ENSP00000270517,1,0
ENST00000252456,ENSP00000252456,0,0
ENST00000591912,ENSP00000466665,0,0
ENST00000361113,ENSP00000354414,0,0
ENST00000341191,ENSP00000340683,0,0
ENST00000357901,ENSP00000350576,2,0
ENST00000323169,ENSP00000313443,0,0
ENST00000304060,ENSP00000305373,0,0
ENST00000304030,ENSP00000305077,0,0
ENST00000429654,ENSP00000402985,0,0
ENST00000622593,ENSP00000479449,0,0
ENST00000590798,ENSP00000467286,0,0
ENST00000343949,ENSP00000369774,0,0
ENST00000344980,ENSP00000339767,0,0
ENST00000547473,ENSP00000458124,1,0
ENST00000547628,ENSP00000447931,0,0
ENST00000439326,ENSP00000392024,0,0
ENST00000334213,ENSP00000335437,0,0
ENST00000430024,ENSP00000457423,0,0
ENST00000439556,ENSP00000394380,0,0
ENST00000343979,ENSP00000344162,0,0
ENST00000356109,ENSP00000348419,1,0
ENST00000293725,ENSP00000293725,0,0
ENST00000242804,ENSP00000242804,0,0
ENST00000435033,ENSP00000394047,0,0
ENST00000430385,ENSP00000411084,0,0
ENST00000595562,ENSP00000471613,1,0
ENST00000301547,ENSP00000301547,0,0
ENST00000598753,ENSP00000471607,1,0
ENST00000397732,ENSP00000380840,1,0
ENST00000428311,ENSP00000404127,1,0
ENST00000339282,ENSP00000340004,0,0
ENST00000593682,ENSP00000473043,2,0
ENST00000311437,ENSP00000311521,0,0
ENST00000343325,ENSP00000342974,0,0
ENST00000597692,ENSP00000470240,0,0
ENST00000456935,ENSP00000395473,0,0
ENST00000597961,ENSP00000472710,0,0
ENST00000418543,ENSP00000402653,1,0
ENST00000596731,ENSP00000468969,0,0
ENST00000614126,ENSP00000482709,1,0
ENST00000587955,ENSP00000465387,3,0
ENST00000425528,ENSP00000407182,0,0
ENST00000242784,ENSP00000242784,0,0
ENST00000591090,ENSP00000466379,0,0
ENST00000549706,ENSP00000448310,1,0
ENST00000397668,ENSP00000380785,0,0
ENST00000302754,ENSP00000303315,0,0
ENST00000301522,ENSP00000301522,0,0
ENST00000221486,ENSP00000221486,0,0
ENST00000322912,ENSP00000326253,0,0
ENST00000251472,ENSP00000251472,0,0
ENST00000222219,ENSP00000222219,0,0
ENST00000264834,ENSP00000264834,0,0
ENST00000591470,ENSP00000466845,0,0
ENST00000293695,ENSP00000293695,0,0
ENST00000588025,ENSP00000468051,1,0
ENST00000316448,ENSP00000320866,0,0
ENST00000586534,ENSP00000467024,0,0
ENST00000316939,ENSP00000323065,0,0
ENST00000317060,ENSP00000323155,0,0
ENST00000592199,ENSP00000467512,1,0
ENST00000264824,ENSP00000264824,0,1
ENST00000592062,ENSP00000466967,0,0
ENST00000292431,ENSP00000292431,0,0
ENST00000587230,ENSP00000466298,0,0
ENST00000292433,ENSP00000292433,0,0
ENST00000614285,ENSP00000479983,5,0
ENST00000221554,ENSP00000221554,0,0
ENST00000040663,ENSP00000040663,1,0
ENST00000588234,ENSP00000465432,1,0
ENST00000254323,ENSP00000254323,1,0
ENST00000339133,ENSP00000341992,0,0
ENST00000586783,ENSP00000465822,1,0
ENST00000318003,ENSP00000313601,0,0
ENST00000588872,ENSP00000467395,0,0
ENST00000254337,ENSP00000254337,0,0
ENST00000254325,ENSP00000254325,0,0
ENST00000431365,ENSP00000397415,0,0
ENST00000263379,ENSP00000263379,0,0
ENST00000340790,ENSP00000344996,0,0
ENST00000269720,ENSP00000269720,0,0
ENST00000548523,ENSP00000449137,0,0
ENST00000533683,ENSP00000431971,0,0
ENST00000308677,ENSP00000309591,0,0
ENST00000263382,ENSP00000263382,0,0
ENST00000340736,ENSP00000340688,0,0
